token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
statewide,0,3,0,0,3,0.0,#Div0,#Div0
burdens,0,0,0,5,5,#Div0,0.0,#Div0
absolutist,0,1,0,0,1,0.0,#Div0,#Div0
insignificant,0,1,0,0,1,0.0,#Div0,#Div0
nibbled,0,0,1,0,1,#Div0,#Div0,#Div0
strengthening,0,0,0,10,10,#Div0,0.0,#Div0
cure,0,0,0,7,7,#Div0,0.0,#Div0
damage,0,0,0,4,4,#Div0,0.0,#Div0
private,0,9,9,0,18,0.0,#Div0,#Div0
story,0,0,0,1,1,#Div0,0.0,#Div0
angry,0,3,0,0,3,0.0,#Div0,#Div0
unqualified,0,0,1,0,1,#Div0,#Div0,#Div0
guns,0,0,1,0,1,#Div0,#Div0,#Div0
rocky,0,0,1,0,1,#Div0,#Div0,#Div0
specific,0,1,0,0,1,0.0,#Div0,#Div0
rob,0,0,0,3,3,#Div0,0.0,#Div0
feudal,0,0,1,0,1,#Div0,#Div0,#Div0
clean,0,0,1,0,1,#Div0,#Div0,#Div0
pathway,0,0,0,1,1,#Div0,0.0,#Div0
wide,0,0,2,0,2,#Div0,#Div0,#Div0
reduce,0,0,0,5,5,#Div0,0.0,#Div0
contemplate,0,1,0,0,1,0.0,#Div0,#Div0
criminal,0,2,1,0,3,0.0,#Div0,#Div0
defeating,0,0,0,1,1,#Div0,0.0,#Div0
burdened,0,0,0,1,1,#Div0,0.0,#Div0
illegitimate,0,1,0,0,1,0.0,#Div0,#Div0
pro,0,6,2,0,8,0.0,#Div0,#Div0
Bolivian,0,0,1,0,1,#Div0,#Div0,#Div0
imperial,0,4,1,0,5,0.0,#Div0,#Div0
operations,0,0,0,1,1,#Div0,0.0,#Div0
amazing,0,1,0,0,1,0.0,#Div0,#Div0
informal,0,1,0,0,1,0.0,#Div0,#Div0
taxable,0,3,0,0,3,0.0,#Div0,#Div0
non,0,1,0,0,1,0.0,#Div0,#Div0
Islamic,0,1,1,0,2,0.0,#Div0,#Div0
minimum,0,2,0,0,2,0.0,#Div0,#Div0
multi-faceted,0,0,1,0,1,#Div0,#Div0,#Div0
regulation,0,0,0,1,1,#Div0,0.0,#Div0
top,0,0,5,0,5,#Div0,#Div0,#Div0
overcame,0,0,0,1,1,#Div0,0.0,#Div0
horrendous,0,2,0,0,2,0.0,#Div0,#Div0
smart,0,3,0,0,3,0.0,#Div0,#Div0
Israeli,0,2,0,0,2,0.0,#Div0,#Div0
similar,0,0,2,0,2,#Div0,#Div0,#Div0
addiction,0,0,0,8,8,#Div0,0.0,#Div0
free,0,10,2,0,12,0.0,#Div0,#Div0
possible,0,3,0,0,3,0.0,#Div0,#Div0
upper,0,3,0,0,3,0.0,#Div0,#Div0
oval,0,1,0,0,1,0.0,#Div0,#Div0
ersatz-democracy,0,1,0,0,1,0.0,#Div0,#Div0
productive,0,6,0,0,6,0.0,#Div0,#Div0
tide,0,0,0,2,2,#Div0,0.0,#Div0
assault-weapon,0,1,0,0,1,0.0,#Div0,#Div0
buy,0,0,0,1,1,#Div0,0.0,#Div0
ardent,0,0,1,0,1,#Div0,#Div0,#Div0
bogus,0,3,0,0,3,0.0,#Div0,#Div0
dark days,0,0,0,3,3,#Div0,0.0,#Div0
shaping,0,0,0,3,3,#Div0,0.0,#Div0
lucky,0,1,0,0,1,0.0,#Div0,#Div0
law-abiding,0,2,0,0,2,0.0,#Div0,#Div0
insufficient,0,1,0,0,1,0.0,#Div0,#Div0
permanent,0,1,2,0,3,0.0,#Div0,#Div0
Heinous,0,0,1,0,1,#Div0,#Div0,#Div0
depth,0,0,0,2,2,#Div0,0.0,#Div0
heals,0,0,0,3,3,#Div0,0.0,#Div0
worship,0,0,0,15,15,#Div0,0.0,#Div0
pose,0,0,1,0,1,#Div0,#Div0,#Div0
second,0,0,7,0,7,#Div0,#Div0,#Div0
defraud,0,0,0,1,1,#Div0,0.0,#Div0
judicious,0,1,0,0,1,0.0,#Div0,#Div0
extraordinary,0,1,0,0,1,0.0,#Div0,#Div0
race,0,0,0,1,1,#Div0,0.0,#Div0
primitive,0,1,1,0,2,0.0,#Div0,#Div0
easy,0,1,0,0,1,0.0,#Div0,#Div0
depths,0,0,0,3,3,#Div0,0.0,#Div0
malicious,0,0,1,0,1,#Div0,#Div0,#Div0
systemic,0,1,0,0,1,0.0,#Div0,#Div0
basic,0,2,4,0,6,0.0,#Div0,#Div0
devastation,0,0,0,5,5,#Div0,0.0,#Div0
cognitive,0,1,0,0,1,0.0,#Div0,#Div0
enhance,0,0,0,2,2,#Div0,0.0,#Div0
imaginary,0,1,0,0,1,0.0,#Div0,#Div0
Representative,0,0,4,0,4,#Div0,#Div0,#Div0
experiment,0,0,0,2,2,#Div0,0.0,#Div0
international,0,13,1,0,14,0.0,#Div0,#Div0
longtime,0,1,1,0,2,0.0,#Div0,#Div0
Governmental,0,1,0,0,1,0.0,#Div0,#Div0
medicinal,0,1,0,0,1,0.0,#Div0,#Div0
High,0,0,1,0,1,#Div0,#Div0,#Div0
prudent,0,1,0,0,1,0.0,#Div0,#Div0
giant,0,0,1,0,1,#Div0,#Div0,#Div0
almighty,0,1,0,0,1,0.0,#Div0,#Div0
harms,0,0,0,1,1,#Div0,0.0,#Div0
weak,0,1,0,0,1,0.0,#Div0,#Div0
victim,0,0,0,2,2,#Div0,0.0,#Div0
sea,0,0,0,2,2,#Div0,0.0,#Div0
alleviates,0,0,0,7,7,#Div0,0.0,#Div0
aka,0,1,0,0,1,0.0,#Div0,#Div0
spent,0,1,0,0,1,0.0,#Div0,#Div0
appetites,0,0,0,1,1,#Div0,0.0,#Div0
underfunded,0,1,0,0,1,0.0,#Div0,#Div0
four-trillion-dollar,0,0,2,0,2,#Div0,#Div0,#Div0
pro-gun,0,2,4,0,6,0.0,#Div0,#Div0
poverty,0,1,0,0,1,0.0,#Div0,#Div0
monthly,0,0,1,0,1,#Div0,#Div0,#Div0
ineffective,0,2,0,0,2,0.0,#Div0,#Div0
structural,0,0,1,0,1,#Div0,#Div0,#Div0
protection,0,0,0,1,1,#Div0,0.0,#Div0
due,0,1,0,0,1,0.0,#Div0,#Div0
ultra-meg-millionaire,0,1,0,0,1,0.0,#Div0,#Div0
burden,1,0,0,5,6,1.0,0.16666666666666666,0.2857142857142857
nineteenth,0,0,4,0,4,#Div0,#Div0,#Div0
unexpected,0,3,0,0,3,0.0,#Div0,#Div0
manufactured,0,0,0,1,1,#Div0,0.0,#Div0
punish,0,0,0,2,2,#Div0,0.0,#Div0
enable,0,1,0,0,1,0.0,#Div0,#Div0
certain,0,1,0,0,1,0.0,#Div0,#Div0
public-spirited,0,0,1,0,1,#Div0,#Div0,#Div0
destroy,0,0,0,11,11,#Div0,0.0,#Div0
contest,0,0,0,1,1,#Div0,0.0,#Div0
perceived,0,1,0,0,1,0.0,#Div0,#Div0
pointless,0,1,0,0,1,0.0,#Div0,#Div0
low,0,2,0,0,2,0.0,#Div0,#Div0
symbolic,0,1,0,0,1,0.0,#Div0,#Div0
Chinese,0,1,2,0,3,0.0,#Div0,#Div0
upon,0,2,0,0,2,0.0,#Div0,#Div0
high-handed,0,1,0,0,1,0.0,#Div0,#Div0
inadequate,0,1,0,0,1,0.0,#Div0,#Div0
hyper,0,2,0,0,2,0.0,#Div0,#Div0
rape,0,0,0,1,1,#Div0,0.0,#Div0
previous,0,3,0,0,3,0.0,#Div0,#Div0
greases the wheels,0,0,0,1,1,#Div0,0.0,#Div0
late,0,1,0,0,1,0.0,#Div0,#Div0
vehicle,0,0,0,3,3,#Div0,0.0,#Div0
strengthened,0,0,0,3,3,#Div0,0.0,#Div0
principal,0,0,3,0,3,#Div0,#Div0,#Div0
foundation,0,0,0,2,2,#Div0,0.0,#Div0
Liberal,0,1,2,0,3,0.0,#Div0,#Div0
threatened,0,0,0,1,1,#Div0,0.0,#Div0
battle,0,0,0,12,12,#Div0,0.0,#Div0
tailored,0,0,0,1,1,#Div0,0.0,#Div0
working,0,2,0,0,2,0.0,#Div0,#Div0
Ecuador,0,1,0,0,1,0.0,#Div0,#Div0
quest,0,0,0,3,3,#Div0,0.0,#Div0
victims,0,0,0,3,3,#Div0,0.0,#Div0
oral,0,0,1,0,1,#Div0,#Div0,#Div0
self-righteous,0,3,0,0,3,0.0,#Div0,#Div0
retreats,0,0,0,1,1,#Div0,0.0,#Div0
terroristic,0,2,0,0,2,0.0,#Div0,#Div0
sexual,0,0,1,0,1,#Div0,#Div0,#Div0
fiscal,0,3,2,0,5,0.0,#Div0,#Div0
third,0,1,0,0,1,0.0,#Div0,#Div0
Swedish,0,0,1,0,1,#Div0,#Div0,#Div0
resisting,0,0,0,2,2,#Div0,0.0,#Div0
Christian,0,3,0,0,3,0.0,#Div0,#Div0
different,0,5,3,0,8,0.0,#Div0,#Div0
Good,0,1,0,0,1,0.0,#Div0,#Div0
crucial,0,3,0,0,3,0.0,#Div0,#Div0
willful,0,0,1,0,1,#Div0,#Div0,#Div0
plummeted,0,0,0,2,2,#Div0,0.0,#Div0
impairs,0,0,0,1,1,#Div0,0.0,#Div0
regional,0,0,2,0,2,#Div0,#Div0,#Div0
citizens,0,0,1,0,1,#Div0,#Div0,#Div0
little,0,3,4,0,7,0.0,#Div0,#Div0
Sound,0,0,1,0,1,#Div0,#Div0,#Div0
Life,0,1,0,0,1,0.0,#Div0,#Div0
democratic,0,15,2,0,17,0.0,#Div0,#Div0
eleven,0,0,1,0,1,#Div0,#Div0,#Div0
intrinsic,0,1,0,0,1,0.0,#Div0,#Div0
Mexican,0,0,1,0,1,#Div0,#Div0,#Div0
right,0,2,0,0,2,0.0,#Div0,#Div0
brisk,0,1,0,0,1,0.0,#Div0,#Div0
jerked,0,0,1,0,1,#Div0,#Div0,#Div0
entrepreneurial,0,1,0,0,1,0.0,#Div0,#Div0
own,0,12,2,0,14,0.0,#Div0,#Div0
monetary,0,2,2,0,4,0.0,#Div0,#Div0
final,0,1,0,0,1,0.0,#Div0,#Div0
Run-control,0,0,1,0,1,#Div0,#Div0,#Div0
vinous,0,1,0,0,1,0.0,#Div0,#Div0
unconstrained,0,1,0,0,1,0.0,#Div0,#Div0
epidemic,0,0,1,0,1,#Div0,#Div0,#Div0
disgraced,0,1,0,0,1,0.0,#Div0,#Div0
religious,0,1,0,0,1,0.0,#Div0,#Div0
abject,0,2,0,0,2,0.0,#Div0,#Div0
caustic,0,0,1,0,1,#Div0,#Div0,#Div0
extreme,0,8,0,0,8,0.0,#Div0,#Div0
filthy,0,1,0,0,1,0.0,#Div0,#Div0
bottomless pit,0,0,0,1,1,#Div0,0.0,#Div0
huge,0,7,4,0,11,0.0,#Div0,#Div0
spiritual,0,2,0,0,2,0.0,#Div0,#Div0
lie,0,0,0,1,1,#Div0,0.0,#Div0
seamless,0,1,0,0,1,0.0,#Div0,#Div0
grain,0,1,0,0,1,0.0,#Div0,#Div0
compete,0,0,0,4,4,#Div0,0.0,#Div0
quiet,0,1,0,0,1,0.0,#Div0,#Div0
sound,0,0,2,0,2,#Div0,#Div0,#Div0
long-term,0,1,1,0,2,0.0,#Div0,#Div0
commercial,0,1,0,0,1,0.0,#Div0,#Div0
birth,0,0,0,2,2,#Div0,0.0,#Div0
Venezuelan,0,1,0,0,1,0.0,#Div0,#Div0
faith,0,1,0,0,1,0.0,#Div0,#Div0
deadly,0,1,2,0,3,0.0,#Div0,#Div0
mag,0,0,1,0,1,#Div0,#Div0,#Div0
protect,0,0,1,14,15,#Div0,0.0,#Div0
voter,0,0,1,0,1,#Div0,#Div0,#Div0
steals,0,0,0,6,6,#Div0,0.0,#Div0
coveted,0,1,0,0,1,0.0,#Div0,#Div0
oligarchic,0,2,0,0,2,0.0,#Div0,#Div0
civilized,0,1,0,0,1,0.0,#Div0,#Div0
disaster,0,0,0,2,2,#Div0,0.0,#Div0
violent,0,4,0,0,4,0.0,#Div0,#Div0
cultural-knitted,0,0,1,0,1,#Div0,#Div0,#Div0
Second,0,2,0,0,2,0.0,#Div0,#Div0
earned,0,2,0,0,2,0.0,#Div0,#Div0
wall,0,0,0,1,1,#Div0,0.0,#Div0
vested,0,0,1,0,1,#Div0,#Div0,#Div0
inflated,0,0,1,0,1,#Div0,#Div0,#Div0
necessary,0,4,0,0,4,0.0,#Div0,#Div0
marketed,0,0,0,1,1,#Div0,0.0,#Div0
taught,0,3,0,0,3,0.0,#Div0,#Div0
medical,0,1,1,0,2,0.0,#Div0,#Div0
rockets,0,0,0,3,3,#Div0,0.0,#Div0
corrupt,4,2,0,2,8,0.6666666666666666,0.6666666666666666,0.6666666666666666
challenged,0,0,0,5,5,#Div0,0.0,#Div0
stable,0,1,0,0,1,0.0,#Div0,#Div0
understandable,0,1,0,0,1,0.0,#Div0,#Div0
vocal,0,1,0,0,1,0.0,#Div0,#Div0
endanger,0,0,0,1,1,#Div0,0.0,#Div0
twentieth,0,0,1,0,1,#Div0,#Div0,#Div0
civil,0,3,9,0,12,0.0,#Div0,#Div0
steal,0,0,0,4,4,#Div0,0.0,#Div0
bohemian,0,1,0,0,1,0.0,#Div0,#Div0
official,0,0,1,0,1,#Div0,#Div0,#Div0
mantle,0,0,0,6,6,#Div0,0.0,#Div0
global,0,8,3,0,11,0.0,#Div0,#Div0
petty,0,1,0,0,1,0.0,#Div0,#Div0
anti-affirmative,0,1,0,0,1,0.0,#Div0,#Div0
investigational,0,1,0,0,1,0.0,#Div0,#Div0
informed,0,4,0,0,4,0.0,#Div0,#Div0
moderate-income,0,1,0,0,1,0.0,#Div0,#Div0
escalation,0,0,0,2,2,#Div0,0.0,#Div0
stupid,0,2,0,0,2,0.0,#Div0,#Div0
first-wave,0,0,2,0,2,#Div0,#Div0,#Div0
pregnant,0,1,0,0,1,0.0,#Div0,#Div0
reinforce,0,0,0,1,1,#Div0,0.0,#Div0
won,0,0,0,6,6,#Div0,0.0,#Div0
support,0,0,0,2,2,#Div0,0.0,#Div0
decreasing,0,0,1,1,2,#Div0,0.0,#Div0
ten-minute,0,1,0,0,1,0.0,#Div0,#Div0
expanded,0,1,0,0,1,0.0,#Div0,#Div0
sovereign,0,1,0,0,1,0.0,#Div0,#Div0
legitimate,0,2,0,0,2,0.0,#Div0,#Div0
anti-gun,0,5,6,0,11,0.0,#Div0,#Div0
chose,0,2,0,0,2,0.0,#Div0,#Div0
northern,0,2,0,0,2,0.0,#Div0,#Div0
pool,0,0,0,4,4,#Div0,0.0,#Div0
sole,0,0,1,0,1,#Div0,#Div0,#Div0
collective,0,0,1,0,1,#Div0,#Div0,#Div0
non-violent,0,2,0,0,2,0.0,#Div0,#Div0
important,0,9,0,0,9,0.0,#Div0,#Div0
unknown,0,1,0,0,1,0.0,#Div0,#Div0
defeated,1,0,0,1,2,1.0,0.5,0.6666666666666666
sells,0,0,0,3,3,#Div0,0.0,#Div0
noticeable,0,1,0,0,1,0.0,#Div0,#Div0
upward,0,0,1,0,1,#Div0,#Div0,#Div0
loses,0,0,0,1,1,#Div0,0.0,#Div0
interactive,0,1,0,0,1,0.0,#Div0,#Div0
maximum,0,1,1,0,2,0.0,#Div0,#Div0
do-good,0,1,0,0,1,0.0,#Div0,#Div0
natural,0,4,1,0,5,0.0,#Div0,#Div0
hypocritical,0,1,0,0,1,0.0,#Div0,#Div0
plant,0,0,0,2,2,#Div0,0.0,#Div0
trump,0,0,0,2,2,#Div0,0.0,#Div0
civic,0,1,0,0,1,0.0,#Div0,#Div0
horrible,0,3,0,0,3,0.0,#Div0,#Div0
unauthorized,0,1,0,0,1,0.0,#Div0,#Div0
attack,0,0,0,20,20,#Div0,0.0,#Div0
seventh,0,1,0,0,1,0.0,#Div0,#Div0
deny,0,1,0,0,1,0.0,#Div0,#Div0
advancement,0,0,0,7,7,#Div0,0.0,#Div0
team,0,0,0,3,3,#Div0,0.0,#Div0
ongoing,0,1,0,0,1,0.0,#Div0,#Div0
nourishing,0,2,0,0,2,0.0,#Div0,#Div0
fourteenth,0,0,1,0,1,#Div0,#Div0,#Div0
hinders,0,0,0,1,1,#Div0,0.0,#Div0
extremist,0,1,0,0,1,0.0,#Div0,#Div0
cultural,0,3,2,0,5,0.0,#Div0,#Div0
low-income,0,1,0,0,1,0.0,#Div0,#Div0
weakens,0,0,0,1,1,#Div0,0.0,#Div0
wealthy,0,3,0,0,3,0.0,#Div0,#Div0
middle,0,7,1,0,8,0.0,#Div0,#Div0
opponent,0,0,0,5,5,#Div0,0.0,#Div0
many,0,29,5,0,34,0.0,#Div0,#Div0
mountains,0,0,0,3,3,#Div0,0.0,#Div0
lawful,0,4,0,0,4,0.0,#Div0,#Div0
thunder,0,0,0,2,2,#Div0,0.0,#Div0
damages,0,0,0,3,3,#Div0,0.0,#Div0
stylish,0,1,0,0,1,0.0,#Div0,#Div0
anticipated,0,1,0,0,1,0.0,#Div0,#Div0
harm,0,0,0,2,2,#Div0,0.0,#Div0
debate,0,0,0,1,1,#Div0,0.0,#Div0
vast,0,6,0,0,6,0.0,#Div0,#Div0
fever,0,0,0,1,1,#Div0,0.0,#Div0
shrank,0,0,0,1,1,#Div0,0.0,#Div0
cubic,0,1,0,0,1,0.0,#Div0,#Div0
former,0,6,1,0,7,0.0,#Div0,#Div0
degree,0,0,1,0,1,#Div0,#Div0,#Div0
distinctive,0,1,0,0,1,0.0,#Div0,#Div0
unsustainable,0,1,0,0,1,0.0,#Div0,#Div0
roars,0,0,0,1,1,#Div0,0.0,#Div0
James-type,0,0,1,0,1,#Div0,#Div0,#Div0
active,0,2,0,0,2,0.0,#Div0,#Div0
expeditious,0,2,0,0,2,0.0,#Div0,#Div0
collar,0,0,1,0,1,#Div0,#Div0,#Div0
individual,0,9,5,0,14,0.0,#Div0,#Div0
elegant,0,2,0,0,2,0.0,#Div0,#Div0
tackling,0,0,0,2,2,#Div0,0.0,#Div0
western,0,2,1,0,3,0.0,#Div0,#Div0
Ethiopian,0,0,1,0,1,#Div0,#Div0,#Div0
abuse,0,0,0,4,4,#Div0,0.0,#Div0
altruistic,0,3,0,0,3,0.0,#Div0,#Div0
undue,0,1,0,0,1,0.0,#Div0,#Div0
destructive,1,0,0,1,2,1.0,0.5,0.6666666666666666
defender,0,0,0,1,1,#Div0,0.0,#Div0
produce,0,0,0,7,7,#Div0,0.0,#Div0
relieve,0,0,0,2,2,#Div0,0.0,#Div0
Only,0,1,0,0,1,0.0,#Div0,#Div0
considerable,0,0,2,0,2,#Div0,#Div0,#Div0
useless,0,1,0,0,1,0.0,#Div0,#Div0
adult,0,1,0,0,1,0.0,#Div0,#Div0
flow,0,0,0,9,9,#Div0,0.0,#Div0
historical,0,5,0,0,5,0.0,#Div0,#Div0
false,0,3,5,0,8,0.0,#Div0,#Div0
primary,0,6,0,0,6,0.0,#Div0,#Div0
manipulate,0,0,0,1,1,#Div0,0.0,#Div0
non-profit,0,3,0,0,3,0.0,#Div0,#Div0
firearms-related,0,1,0,0,1,0.0,#Div0,#Div0
cultivation,0,0,0,1,1,#Div0,0.0,#Div0
popular,0,7,0,0,7,0.0,#Div0,#Div0
disposable,0,0,2,0,2,#Div0,#Div0,#Div0
UK,0,0,2,0,2,#Div0,#Div0,#Div0
honest,0,4,0,0,4,0.0,#Div0,#Div0
Recognised,0,1,0,0,1,0.0,#Div0,#Div0
ethnic,0,0,2,0,2,#Div0,#Div0,#Div0
tastes,0,0,0,1,1,#Div0,0.0,#Div0
solid,0,1,0,0,1,0.0,#Div0,#Div0
degradation,0,0,0,1,1,#Div0,0.0,#Div0
hurts,0,0,0,1,1,#Div0,0.0,#Div0
first,0,8,7,0,15,0.0,#Div0,#Div0
unencumbered,0,1,0,0,1,0.0,#Div0,#Div0
federal,0,14,6,0,20,0.0,#Div0,#Div0
overthrow,0,0,0,1,1,#Div0,0.0,#Div0
myth,0,0,0,2,2,#Div0,0.0,#Div0
militant,0,2,0,0,2,0.0,#Div0,#Div0
surrender,0,0,0,3,3,#Div0,0.0,#Div0
domestic,0,1,4,0,5,0.0,#Div0,#Div0
broad-based,0,0,2,0,2,#Div0,#Div0,#Div0
dismal,0,2,0,0,2,0.0,#Div0,#Div0
miserable,0,1,0,0,1,0.0,#Div0,#Div0
immoral,0,1,0,0,1,0.0,#Div0,#Div0
recent,0,13,0,0,13,0.0,#Div0,#Div0
complex,0,1,0,0,1,0.0,#Div0,#Div0
war-torn,0,0,1,0,1,#Div0,#Div0,#Div0
lost,0,0,0,1,1,#Div0,0.0,#Div0
discrete,0,1,0,0,1,0.0,#Div0,#Div0
terrorized,0,0,0,1,1,#Div0,0.0,#Div0
pro-SSM,0,0,1,0,1,#Div0,#Div0,#Div0
conflict,0,0,0,1,1,#Div0,0.0,#Div0
strict,0,2,0,0,2,0.0,#Div0,#Div0
multi-artist,0,2,0,0,2,0.0,#Div0,#Div0
defending,0,0,0,4,4,#Div0,0.0,#Div0
uncontrollable,0,1,0,0,1,0.0,#Div0,#Div0
overall,0,2,1,0,3,0.0,#Div0,#Div0
overcome,1,0,0,0,1,1.0,1.0,1.0
abundant,0,1,0,0,1,0.0,#Div0,#Div0
anointed,0,0,1,0,1,#Div0,#Div0,#Div0
challenge,0,0,0,3,3,#Div0,0.0,#Div0
harbors,0,0,0,1,1,#Div0,0.0,#Div0
fallen,0,0,0,1,1,#Div0,0.0,#Div0
cripples,0,0,0,1,1,#Div0,0.0,#Div0
competes,0,0,0,2,2,#Div0,0.0,#Div0
stole,0,0,0,5,5,#Div0,0.0,#Div0
loose,0,0,1,0,1,#Div0,#Div0,#Div0
peaceful,0,4,0,0,4,0.0,#Div0,#Div0
child,0,0,1,0,1,#Div0,#Div0,#Div0
projected,0,1,0,0,1,0.0,#Div0,#Div0
libertarian,0,0,2,0,2,#Div0,#Div0,#Div0
liberal,0,5,0,0,5,0.0,#Div0,#Div0
other,0,49,9,0,58,0.0,#Div0,#Div0
fanatical,0,0,1,0,1,#Div0,#Div0,#Div0
Western,0,5,1,0,6,0.0,#Div0,#Div0
protecting,0,0,0,4,4,#Div0,0.0,#Div0
cures,0,0,0,3,3,#Div0,0.0,#Div0
distill,0,0,0,3,3,#Div0,0.0,#Div0
flat,0,0,1,0,1,#Div0,#Div0,#Div0
user-friendly,0,1,0,0,1,0.0,#Div0,#Div0
emergence,0,0,0,1,1,#Div0,0.0,#Div0
Low,0,0,1,0,1,#Div0,#Div0,#Div0
employed,0,0,0,1,1,#Div0,0.0,#Div0
guilty,0,1,0,0,1,0.0,#Div0,#Div0
mental,0,6,0,0,6,0.0,#Div0,#Div0
advance,0,0,0,5,5,#Div0,0.0,#Div0
aggressive,0,1,0,0,1,0.0,#Div0,#Div0
annual,0,4,0,0,4,0.0,#Div0,#Div0
failed,0,2,0,0,2,0.0,#Div0,#Div0
dramatic,0,4,0,0,4,0.0,#Div0,#Div0
expected,0,1,0,0,1,0.0,#Div0,#Div0
relieves,0,0,0,1,1,#Div0,0.0,#Div0
frontal,0,1,0,0,1,0.0,#Div0,#Div0
statist,0,2,0,0,2,0.0,#Div0,#Div0
partial,0,0,1,0,1,#Div0,#Div0,#Div0
front,0,4,0,0,4,0.0,#Div0,#Div0
